year,raceName,driverFullname,constructorName,position,stop,milliseconds
2016,Canadian Grand Prix,Max Verstappen,Red Bull,4,2.0,22909.0
2016,Canadian Grand Prix,Kimi Räikkönen,Ferrari,6,2.0,23263.0
2016,Canadian Grand Prix,Daniel Ricciardo,Red Bull,7,1.0,22872.0
2016,Canadian Grand Prix,Daniel Ricciardo,Red Bull,7,2.0,24018.0
2016,Canadian Grand Prix,Fernando Alonso,McLaren,11,1.0,27952.0
2016,Canadian Grand Prix,Kimi Räikkönen,Ferrari,6,1.0,22820.0
2016,Monaco Grand Prix,Max Verstappen,Red Bull,\N,2.0,25459.0
2016,Austrian Grand Prix,Daniel Ricciardo,Red Bull,5,3.0,18347.0
2016,Monaco Grand Prix,Jenson Button,McLaren,9,1.0,25766.0
2016,Monaco Grand Prix,Jenson Button,McLaren,9,2.0,25450.0
2016,Monaco Grand Prix,Max Verstappen,Red Bull,\N,1.0,25604.0
2016,European Grand Prix,Fernando Alonso,McLaren,\N,1.0,20282.0
2016,European Grand Prix,Fernando Alonso,McLaren,\N,2.0,20654.0
2016,Austrian Grand Prix,Max Verstappen,Red Bull,2,2.0,17165.0
2016,Austrian Grand Prix,Max Verstappen,Red Bull,2,3.0,18455.0
2016,Austrian Grand Prix,Kimi Räikkönen,Ferrari,3,1.0,21916.0
2016,Austrian Grand Prix,Kimi Räikkönen,Ferrari,3,2.0,21206.0
2016,Austrian Grand Prix,Kimi Räikkönen,Ferrari,3,3.0,18455.0
2016,Austrian Grand Prix,Daniel Ricciardo,Red Bull,5,1.0,21183.0
2016,Austrian Grand Prix,Max Verstappen,Red Bull,2,1.0,21945.0
2016,European Grand Prix,Sebastian Vettel,Ferrari,2,1.0,20422.0
2016,European Grand Prix,Jenson Button,McLaren,11,2.0,20640.0
2016,European Grand Prix,Kimi Räikkönen,Ferrari,4,1.0,20593.0
2016,European Grand Prix,Jenson Button,McLaren,11,1.0,20185.0
2016,European Grand Prix,Max Verstappen,Red Bull,8,1.0,20069.0
2016,European Grand Prix,Max Verstappen,Red Bull,8,2.0,22497.0
2016,European Grand Prix,Daniel Ricciardo,Red Bull,7,2.0,20155.0
2016,European Grand Prix,Daniel Ricciardo,Red Bull,7,1.0,19840.0
2017,Singapore Grand Prix,Stoffel Vandoorne,McLaren,7,4.0,30390.0
2017,Singapore Grand Prix,Stoffel Vandoorne,McLaren,7,3.0,24543.0
2017,Singapore Grand Prix,Stoffel Vandoorne,McLaren,7,2.0,26553.0
2017,Singapore Grand Prix,Stoffel Vandoorne,McLaren,7,5.0,36138.0
2017,Singapore Grand Prix,Stoffel Vandoorne,McLaren,7,1.0,31550.0
2017,Singapore Grand Prix,Daniel Ricciardo,Red Bull,2,1.0,30737.0
2017,Singapore Grand Prix,Daniel Ricciardo,Red Bull,2,2.0,24402.0
2017,Singapore Grand Prix,Daniel Ricciardo,Red Bull,2,3.0,24362.0
2017,Singapore Grand Prix,Daniel Ricciardo,Red Bull,2,4.0,29658.0
2017,Singapore Grand Prix,Daniel Ricciardo,Red Bull,2,5.0,29118.0
2017,Singapore Grand Prix,Fernando Alonso,McLaren,\N,1.0,36900.0
2017,Singapore Grand Prix,Fernando Alonso,McLaren,\N,2.0,29306.0
2017,Singapore Grand Prix,Fernando Alonso,McLaren,\N,3.0,25626.0
2017,Malaysian Grand Prix,Max Verstappen,Red Bull,1,1.0,23652.0
2017,Malaysian Grand Prix,Daniel Ricciardo,Red Bull,3,1.0,24199.0
2017,Malaysian Grand Prix,Sebastian Vettel,Ferrari,4,1.0,23695.0
2017,Malaysian Grand Prix,Stoffel Vandoorne,McLaren,7,1.0,24580.0
2017,Belgian Grand Prix,Daniel Ricciardo,Red Bull,3,1.0,22900.0
2017,Belgian Grand Prix,Sebastian Vettel,Ferrari,2,1.0,22443.0
2017,Belgian Grand Prix,Sebastian Vettel,Ferrari,2,2.0,25650.0
2017,Belgian Grand Prix,Daniel Ricciardo,Red Bull,3,2.0,23180.0
2017,Belgian Grand Prix,Kimi Räikkönen,Ferrari,4,1.0,22533.0
2017,Belgian Grand Prix,Kimi Räikkönen,Ferrari,4,2.0,30373.0
2017,Belgian Grand Prix,Kimi Räikkönen,Ferrari,4,3.0,22963.0
2017,British Grand Prix,Fernando Alonso,McLaren,\N,1.0,28269.0
2017,Hungarian Grand Prix,Sebastian Vettel,Ferrari,1,1.0,22317.0
2017,Hungarian Grand Prix,Kimi Räikkönen,Ferrari,2,1.0,21919.0
2017,Hungarian Grand Prix,Max Verstappen,Red Bull,5,1.0,33605.0
2017,Hungarian Grand Prix,Fernando Alonso,McLaren,6,1.0,22399.0
2017,Hungarian Grand Prix,Stoffel Vandoorne,McLaren,10,1.0,28616.0
2017,Italian Grand Prix,Daniel Ricciardo,Red Bull,4,1.0,23951.0
2017,Italian Grand Prix,Kimi Räikkönen,Ferrari,5,1.0,25367.0
2017,Italian Grand Prix,Max Verstappen,Red Bull,10,1.0,39888.0
2017,Italian Grand Prix,Max Verstappen,Red Bull,10,2.0,24173.0
2017,Italian Grand Prix,Fernando Alonso,McLaren,17,1.0,24442.0
2017,Italian Grand Prix,Sebastian Vettel,Ferrari,3,1.0,24307.0
2017,Belgian Grand Prix,Stoffel Vandoorne,McLaren,14,1.0,26894.0
2017,Belgian Grand Prix,Stoffel Vandoorne,McLaren,14,2.0,26187.0
2017,Belgian Grand Prix,Fernando Alonso,McLaren,\N,1.0,24158.0
2017,Malaysian Grand Prix,Fernando Alonso,McLaren,11,1.0,25798.0
2017,Brazilian Grand Prix,Fernando Alonso,McLaren,8,1.0,18487.0
2017,Brazilian Grand Prix,Fernando Alonso,McLaren,8,2.0,17770.0
2017,Brazilian Grand Prix,Fernando Alonso,McLaren,8,3.0,17716.0
2017,Brazilian Grand Prix,Fernando Alonso,McLaren,8,4.0,23342.0
2017,Brazilian Grand Prix,Kimi Räikkönen,Ferrari,3,1.0,19433.0
2017,Brazilian Grand Prix,Kimi Räikkönen,Ferrari,3,2.0,18027.0
2017,Brazilian Grand Prix,Kimi Räikkönen,Ferrari,3,3.0,18290.0
2017,Brazilian Grand Prix,Kimi Räikkönen,Ferrari,3,4.0,23170.0
2017,Brazilian Grand Prix,Max Verstappen,Red Bull,5,1.0,18827.0
2017,Brazilian Grand Prix,Max Verstappen,Red Bull,5,2.0,17913.0
2017,Brazilian Grand Prix,Max Verstappen,Red Bull,5,3.0,18017.0
2017,Brazilian Grand Prix,Max Verstappen,Red Bull,5,4.0,23180.0
2017,Brazilian Grand Prix,Max Verstappen,Red Bull,5,5.0,22644.0
2017,Brazilian Grand Prix,Daniel Ricciardo,Red Bull,6,1.0,25946.0
2017,Brazilian Grand Prix,Daniel Ricciardo,Red Bull,6,2.0,17929.0
2017,Brazilian Grand Prix,Daniel Ricciardo,Red Bull,6,3.0,18129.0
2017,Brazilian Grand Prix,Daniel Ricciardo,Red Bull,6,4.0,23484.0
2017,Abu Dhabi Grand Prix,Max Verstappen,Red Bull,5,1.0,21269.0
2017,Abu Dhabi Grand Prix,Fernando Alonso,McLaren,9,1.0,22541.0
2017,Abu Dhabi Grand Prix,Stoffel Vandoorne,McLaren,12,1.0,22125.0
2017,Abu Dhabi Grand Prix,Daniel Ricciardo,Red Bull,\N,1.0,23477.0
2017,Abu Dhabi Grand Prix,Kimi Räikkönen,Ferrari,4,1.0,21609.0
2017,Abu Dhabi Grand Prix,Sebastian Vettel,Ferrari,3,1.0,21221.0
2017,Brazilian Grand Prix,Sebastian Vettel,Ferrari,1,4.0,22736.0
2017,Brazilian Grand Prix,Sebastian Vettel,Ferrari,1,3.0,17842.0
2017,Japanese Grand Prix,Stoffel Vandoorne,McLaren,14,1.0,23430.0
2017,Japanese Grand Prix,Stoffel Vandoorne,McLaren,14,2.0,23399.0
2017,United States Grand Prix,Sebastian Vettel,Ferrari,2,1.0,24300.0
2017,United States Grand Prix,Sebastian Vettel,Ferrari,2,2.0,23620.0
2017,United States Grand Prix,Kimi Räikkönen,Ferrari,3,1.0,23575.0
2017,United States Grand Prix,Max Verstappen,Red Bull,4,1.0,24325.0
2017,United States Grand Prix,Max Verstappen,Red Bull,4,2.0,23423.0
2017,Japanese Grand Prix,Fernando Alonso,McLaren,11,1.0,24636.0
2017,Japanese Grand Prix,Max Verstappen,Red Bull,2,1.0,22620.0
2017,Japanese Grand Prix,Daniel Ricciardo,Red Bull,3,1.0,23796.0
2017,Japanese Grand Prix,Kimi Räikkönen,Ferrari,5,1.0,23699.0
2017,Mexican Grand Prix,Fernando Alonso,McLaren,10,1.0,22655.0
2017,Mexican Grand Prix,Stoffel Vandoorne,McLaren,12,1.0,28044.0
2017,Brazilian Grand Prix,Sebastian Vettel,Ferrari,1,1.0,19097.0
2017,Brazilian Grand Prix,Sebastian Vettel,Ferrari,1,2.0,17817.0
2017,Mexican Grand Prix,Sebastian Vettel,Ferrari,4,2.0,22379.0
2017,United States Grand Prix,Stoffel Vandoorne,McLaren,12,1.0,23578.0
2017,United States Grand Prix,Fernando Alonso,McLaren,\N,1.0,23796.0
2017,United States Grand Prix,Daniel Ricciardo,Red Bull,\N,1.0,23604.0
2017,Mexican Grand Prix,Max Verstappen,Red Bull,1,1.0,22570.0
2017,Mexican Grand Prix,Kimi Räikkönen,Ferrari,3,1.0,22540.0
2017,Mexican Grand Prix,Sebastian Vettel,Ferrari,4,1.0,32037.0
2017,Bahrain Grand Prix,Daniel Ricciardo,Red Bull,5,2.0,25200.0
2017,Bahrain Grand Prix,Fernando Alonso,McLaren,14,1.0,24922.0
2017,Bahrain Grand Prix,Fernando Alonso,McLaren,14,2.0,24723.0
2017,Bahrain Grand Prix,Daniel Ricciardo,Red Bull,5,1.0,25312.0
2017,Bahrain Grand Prix,Kimi Räikkönen,Ferrari,4,2.0,25856.0
2017,Chinese Grand Prix,Fernando Alonso,McLaren,\N,1.0,24250.0
2017,Chinese Grand Prix,Fernando Alonso,McLaren,\N,2.0,17304.0
2017,Chinese Grand Prix,Fernando Alonso,McLaren,\N,3.0,17302.0
2017,Chinese Grand Prix,Fernando Alonso,McLaren,\N,4.0,17302.0
2017,Chinese Grand Prix,Stoffel Vandoorne,McLaren,\N,1.0,25146.0
2017,Chinese Grand Prix,Stoffel Vandoorne,McLaren,\N,2.0,17325.0
2017,Chinese Grand Prix,Stoffel Vandoorne,McLaren,\N,3.0,17295.0
2017,Chinese Grand Prix,Stoffel Vandoorne,McLaren,\N,4.0,17292.0
2017,Bahrain Grand Prix,Sebastian Vettel,Ferrari,1,1.0,24702.0
2017,Bahrain Grand Prix,Sebastian Vettel,Ferrari,1,2.0,24314.0
2017,Bahrain Grand Prix,Kimi Räikkönen,Ferrari,4,1.0,26430.0
2017,Bahrain Grand Prix,Max Verstappen,Red Bull,\N,1.0,25174.0
2017,Spanish Grand Prix,Sebastian Vettel,Ferrari,2,1.0,22499.0
2017,Spanish Grand Prix,Sebastian Vettel,Ferrari,2,2.0,22307.0
2017,Spanish Grand Prix,Daniel Ricciardo,Red Bull,3,1.0,21811.0
2017,Spanish Grand Prix,Daniel Ricciardo,Red Bull,3,2.0,21918.0
2017,Russian Grand Prix,Sebastian Vettel,Ferrari,2,1.0,30097.0
2017,Russian Grand Prix,Kimi Räikkönen,Ferrari,3,1.0,30152.0
2017,Russian Grand Prix,Max Verstappen,Red Bull,5,1.0,29567.0
2017,Russian Grand Prix,Stoffel Vandoorne,McLaren,14,1.0,30006.0
2017,Russian Grand Prix,Stoffel Vandoorne,McLaren,14,2.0,35998.0
2017,Chinese Grand Prix,Sebastian Vettel,Ferrari,2,1.0,22906.0
2017,Chinese Grand Prix,Sebastian Vettel,Ferrari,2,2.0,17354.0
2017,Chinese Grand Prix,Sebastian Vettel,Ferrari,2,3.0,17362.0
2017,Chinese Grand Prix,Sebastian Vettel,Ferrari,2,4.0,17370.0
2017,Chinese Grand Prix,Sebastian Vettel,Ferrari,2,5.0,22443.0
2017,Chinese Grand Prix,Max Verstappen,Red Bull,3,1.0,23071.0
2017,Chinese Grand Prix,Max Verstappen,Red Bull,3,2.0,17651.0
2017,Chinese Grand Prix,Max Verstappen,Red Bull,3,3.0,17421.0
2017,Chinese Grand Prix,Max Verstappen,Red Bull,3,4.0,22505.0
2017,Chinese Grand Prix,Daniel Ricciardo,Red Bull,4,1.0,17340.0
2017,Chinese Grand Prix,Daniel Ricciardo,Red Bull,4,2.0,23613.0
2017,Chinese Grand Prix,Daniel Ricciardo,Red Bull,4,3.0,17480.0
2017,Chinese Grand Prix,Kimi Räikkönen,Ferrari,5,1.0,23847.0
2017,Chinese Grand Prix,Kimi Räikkönen,Ferrari,5,2.0,17877.0
2017,Australian Grand Prix,Sebastian Vettel,Ferrari,1,1.0,21988.0
2017,Australian Grand Prix,Kimi Räikkönen,Ferrari,4,1.0,22033.0
2017,Australian Grand Prix,Max Verstappen,Red Bull,5,1.0,22208.0
2017,Australian Grand Prix,Stoffel Vandoorne,McLaren,13,1.0,39562.0
2017,Australian Grand Prix,Fernando Alonso,McLaren,\N,1.0,22484.0
2017,Chinese Grand Prix,Kimi Räikkönen,Ferrari,5,3.0,17435.0
2017,Chinese Grand Prix,Kimi Räikkönen,Ferrari,5,4.0,23119.0
2017,Chinese Grand Prix,Daniel Ricciardo,Red Bull,4,4.0,22505.0
2017,Spanish Grand Prix,Fernando Alonso,McLaren,12,1.0,22690.0
2017,Azerbaijan Grand Prix,Kimi Räikkönen,Ferrari,14,1.0,23237.0
2017,Azerbaijan Grand Prix,Kimi Räikkönen,Ferrari,14,2.0,15049.0
2017,Azerbaijan Grand Prix,Kimi Räikkönen,Ferrari,14,3.0,1583848.0
2017,Azerbaijan Grand Prix,Kimi Räikkönen,Ferrari,14,4.0,14943.0
2017,Azerbaijan Grand Prix,Stoffel Vandoorne,McLaren,12,4.0,20446.0
2017,Azerbaijan Grand Prix,Stoffel Vandoorne,McLaren,12,2.0,15097.0
2017,Azerbaijan Grand Prix,Fernando Alonso,McLaren,9,1.0,21217.0
2017,Azerbaijan Grand Prix,Fernando Alonso,McLaren,9,2.0,15104.0
2017,Azerbaijan Grand Prix,Fernando Alonso,McLaren,9,3.0,1313187.0
2017,Azerbaijan Grand Prix,Stoffel Vandoorne,McLaren,12,1.0,21423.0
2017,Azerbaijan Grand Prix,Stoffel Vandoorne,McLaren,12,3.0,1314189.0
2017,Austrian Grand Prix,Sebastian Vettel,Ferrari,2,1.0,21750.0
2017,British Grand Prix,Max Verstappen,Red Bull,4,1.0,29147.0
2017,British Grand Prix,Max Verstappen,Red Bull,4,2.0,28056.0
2017,British Grand Prix,Daniel Ricciardo,Red Bull,5,1.0,27910.0
2017,British Grand Prix,Sebastian Vettel,Ferrari,7,1.0,28363.0
2017,British Grand Prix,Sebastian Vettel,Ferrari,7,2.0,35204.0
2017,British Grand Prix,Stoffel Vandoorne,McLaren,11,1.0,29337.0
2017,British Grand Prix,Kimi Räikkönen,Ferrari,3,2.0,29057.0
2017,British Grand Prix,Kimi Räikkönen,Ferrari,3,1.0,28476.0
2017,Austrian Grand Prix,Daniel Ricciardo,Red Bull,3,1.0,21713.0
2017,Austrian Grand Prix,Kimi Räikkönen,Ferrari,5,1.0,21662.0
2017,Austrian Grand Prix,Stoffel Vandoorne,McLaren,12,1.0,21714.0
2017,Austrian Grand Prix,Stoffel Vandoorne,McLaren,12,2.0,16206.0
2017,Monaco Grand Prix,Stoffel Vandoorne,McLaren,\N,1.0,24768.0
2017,Monaco Grand Prix,Max Verstappen,Red Bull,5,2.0,25678.0
2017,Monaco Grand Prix,Jenson Button,McLaren,\N,1.0,24465.0
2017,Monaco Grand Prix,Max Verstappen,Red Bull,5,1.0,25343.0
2017,Monaco Grand Prix,Daniel Ricciardo,Red Bull,3,1.0,24183.0
2017,Spanish Grand Prix,Fernando Alonso,McLaren,12,2.0,23354.0
2017,Spanish Grand Prix,Fernando Alonso,McLaren,12,3.0,22923.0
2017,Spanish Grand Prix,Stoffel Vandoorne,McLaren,\N,1.0,22547.0
2017,Monaco Grand Prix,Sebastian Vettel,Ferrari,1,1.0,24306.0
2017,Monaco Grand Prix,Kimi Räikkönen,Ferrari,2,1.0,24833.0
2017,Monaco Grand Prix,Jenson Button,McLaren,\N,2.0,26057.0
2017,Azerbaijan Grand Prix,Daniel Ricciardo,Red Bull,1,1.0,23361.0
2017,Azerbaijan Grand Prix,Daniel Ricciardo,Red Bull,1,2.0,20198.0
2017,Azerbaijan Grand Prix,Daniel Ricciardo,Red Bull,1,3.0,15135.0
2017,Azerbaijan Grand Prix,Daniel Ricciardo,Red Bull,1,4.0,1313343.0
2017,Azerbaijan Grand Prix,Sebastian Vettel,Ferrari,4,1.0,20059.0
2017,Azerbaijan Grand Prix,Sebastian Vettel,Ferrari,4,2.0,15174.0
2017,Azerbaijan Grand Prix,Sebastian Vettel,Ferrari,4,3.0,1310808.0
2017,Azerbaijan Grand Prix,Sebastian Vettel,Ferrari,4,4.0,29317.0
2017,Canadian Grand Prix,Sebastian Vettel,Ferrari,4,1.0,31596.0
2017,Canadian Grand Prix,Sebastian Vettel,Ferrari,4,2.0,23345.0
2017,Canadian Grand Prix,Daniel Ricciardo,Red Bull,3,1.0,23309.0
2017,Canadian Grand Prix,Kimi Räikkönen,Ferrari,7,1.0,23500.0
2017,Canadian Grand Prix,Kimi Räikkönen,Ferrari,7,2.0,23760.0
2017,Canadian Grand Prix,Fernando Alonso,McLaren,16,1.0,23526.0
2017,Canadian Grand Prix,Stoffel Vandoorne,McLaren,14,1.0,23267.0
2018,Italian Grand Prix,Kimi Räikkönen,Ferrari,2,1.0,23862.0
2018,Italian Grand Prix,Sebastian Vettel,Ferrari,4,1.0,32219.0
2018,Italian Grand Prix,Sebastian Vettel,Ferrari,4,2.0,24301.0
2018,Italian Grand Prix,Max Verstappen,Red Bull,5,1.0,24003.0
2018,Italian Grand Prix,Stoffel Vandoorne,McLaren,12,1.0,24094.0
2018,Belgian Grand Prix,Stoffel Vandoorne,McLaren,15,3.0,23389.0
2018,Belgian Grand Prix,Stoffel Vandoorne,McLaren,15,1.0,19847.0
2018,Belgian Grand Prix,Stoffel Vandoorne,McLaren,15,2.0,22706.0
2018,Belgian Grand Prix,Kimi Räikkönen,Ferrari,\N,1.0,26367.0
2018,Belgian Grand Prix,Kimi Räikkönen,Ferrari,\N,2.0,35451.0
2018,Singapore Grand Prix,Stoffel Vandoorne,McLaren,12,1.0,30234.0
2018,Italian Grand Prix,Daniel Ricciardo,Red Bull,\N,1.0,24805.0
2018,Singapore Grand Prix,Max Verstappen,Red Bull,2,1.0,29681.0
2018,Singapore Grand Prix,Sebastian Vettel,Ferrari,3,1.0,28722.0
2018,Singapore Grand Prix,Kimi Räikkönen,Ferrari,5,1.0,29513.0
2018,Singapore Grand Prix,Daniel Ricciardo,Red Bull,6,1.0,28779.0
2018,Singapore Grand Prix,Fernando Alonso,McLaren,7,1.0,29922.0
2018,German Grand Prix,Fernando Alonso,McLaren,16,1.0,18956.0
2018,German Grand Prix,Fernando Alonso,McLaren,16,2.0,21119.0
2018,German Grand Prix,Fernando Alonso,McLaren,16,3.0,20927.0
2018,German Grand Prix,Sebastian Vettel,Ferrari,\N,1.0,18657.0
2018,Hungarian Grand Prix,Sebastian Vettel,Ferrari,2,1.0,23111.0
2018,Hungarian Grand Prix,Kimi Räikkönen,Ferrari,3,1.0,24471.0
2018,Hungarian Grand Prix,Kimi Räikkönen,Ferrari,3,2.0,21829.0
2018,German Grand Prix,Stoffel Vandoorne,McLaren,13,1.0,19778.0
2018,Russian Grand Prix,Sebastian Vettel,Ferrari,3,1.0,29798.0
2018,German Grand Prix,Stoffel Vandoorne,McLaren,13,2.0,19621.0
2018,Hungarian Grand Prix,Daniel Ricciardo,Red Bull,4,1.0,21364.0
2018,Belgian Grand Prix,Max Verstappen,Red Bull,3,1.0,19942.0
2018,Belgian Grand Prix,Max Verstappen,Red Bull,3,2.0,22341.0
2018,Belgian Grand Prix,Sebastian Vettel,Ferrari,1,2.0,22253.0
2018,Hungarian Grand Prix,Fernando Alonso,McLaren,8,1.0,21795.0
2018,Belgian Grand Prix,Sebastian Vettel,Ferrari,1,1.0,19582.0
2018,Hungarian Grand Prix,Stoffel Vandoorne,McLaren,\N,1.0,21732.0
2018,Russian Grand Prix,Kimi Räikkönen,Ferrari,4,1.0,29531.0
2018,Russian Grand Prix,Daniel Ricciardo,Red Bull,6,1.0,37446.0
2018,Brazilian Grand Prix,Max Verstappen,Red Bull,2,1.0,23432.0
2018,Brazilian Grand Prix,Kimi Räikkönen,Ferrari,3,1.0,22766.0
2018,Brazilian Grand Prix,Daniel Ricciardo,Red Bull,4,1.0,23300.0
2018,Brazilian Grand Prix,Sebastian Vettel,Ferrari,6,1.0,22551.0
2018,Brazilian Grand Prix,Sebastian Vettel,Ferrari,6,2.0,22683.0
2018,Mexican Grand Prix,Daniel Ricciardo,Red Bull,\N,1.0,22022.0
2018,Mexican Grand Prix,Stoffel Vandoorne,McLaren,8,1.0,22174.0
2018,Abu Dhabi Grand Prix,Fernando Alonso,McLaren,11,1.0,21726.0
2018,Abu Dhabi Grand Prix,Stoffel Vandoorne,McLaren,14,1.0,22317.0
2018,Brazilian Grand Prix,Stoffel Vandoorne,McLaren,14,1.0,22618.0
2018,Brazilian Grand Prix,Fernando Alonso,McLaren,17,1.0,33753.0
2018,Brazilian Grand Prix,Fernando Alonso,McLaren,17,2.0,23046.0
2018,Abu Dhabi Grand Prix,Sebastian Vettel,Ferrari,2,1.0,22630.0
2018,Abu Dhabi Grand Prix,Max Verstappen,Red Bull,3,1.0,21057.0
2018,Abu Dhabi Grand Prix,Daniel Ricciardo,Red Bull,4,1.0,21061.0
2018,Japanese Grand Prix,Daniel Ricciardo,Red Bull,4,1.0,22864.0
2018,Japanese Grand Prix,Kimi Räikkönen,Ferrari,5,1.0,22781.0
2018,Japanese Grand Prix,Sebastian Vettel,Ferrari,6,1.0,22748.0
2018,Japanese Grand Prix,Max Verstappen,Red Bull,3,1.0,28789.0
2018,Japanese Grand Prix,Fernando Alonso,McLaren,14,1.0,27454.0
2018,Japanese Grand Prix,Stoffel Vandoorne,McLaren,15,1.0,23159.0
2018,Russian Grand Prix,Fernando Alonso,McLaren,14,1.0,30348.0
2018,Russian Grand Prix,Stoffel Vandoorne,McLaren,16,1.0,29636.0
2018,Mexican Grand Prix,Max Verstappen,Red Bull,1,1.0,22175.0
2018,Mexican Grand Prix,Max Verstappen,Red Bull,1,2.0,22088.0
2018,Mexican Grand Prix,Sebastian Vettel,Ferrari,2,1.0,22658.0
2018,Mexican Grand Prix,Sebastian Vettel,Ferrari,2,2.0,21777.0
2018,Mexican Grand Prix,Kimi Räikkönen,Ferrari,3,1.0,22017.0
2018,United States Grand Prix,Kimi Räikkönen,Ferrari,1,1.0,23714.0
2018,United States Grand Prix,Max Verstappen,Red Bull,2,1.0,23446.0
2018,United States Grand Prix,Sebastian Vettel,Ferrari,4,1.0,24449.0
2018,United States Grand Prix,Stoffel Vandoorne,McLaren,11,1.0,24065.0
2018,United States Grand Prix,Stoffel Vandoorne,McLaren,11,2.0,24195.0
2018,Russian Grand Prix,Max Verstappen,Red Bull,5,1.0,29370.0
2018,Azerbaijan Grand Prix,Kimi Räikkönen,Ferrari,2,2.0,21149.0
2018,Azerbaijan Grand Prix,Sebastian Vettel,Ferrari,4,1.0,20037.0
2018,Azerbaijan Grand Prix,Sebastian Vettel,Ferrari,4,2.0,20823.0
2018,Azerbaijan Grand Prix,Kimi Räikkönen,Ferrari,2,1.0,30012.0
2018,Azerbaijan Grand Prix,Fernando Alonso,McLaren,7,1.0,56710.0
2018,Azerbaijan Grand Prix,Fernando Alonso,McLaren,7,2.0,21371.0
2018,Azerbaijan Grand Prix,Stoffel Vandoorne,McLaren,9,1.0,21103.0
2018,Azerbaijan Grand Prix,Stoffel Vandoorne,McLaren,9,2.0,20887.0
2018,Chinese Grand Prix,Stoffel Vandoorne,McLaren,13,1.0,23730.0
2018,Azerbaijan Grand Prix,Stoffel Vandoorne,McLaren,9,3.0,20760.0
2018,Spanish Grand Prix,Max Verstappen,Red Bull,3,1.0,21740.0
2018,Spanish Grand Prix,Sebastian Vettel,Ferrari,4,1.0,22054.0
2018,Spanish Grand Prix,Sebastian Vettel,Ferrari,4,2.0,24273.0
2018,Spanish Grand Prix,Daniel Ricciardo,Red Bull,5,1.0,21618.0
2018,Spanish Grand Prix,Fernando Alonso,McLaren,8,1.0,21721.0
2018,Azerbaijan Grand Prix,Stoffel Vandoorne,McLaren,9,4.0,20978.0
2018,Azerbaijan Grand Prix,Daniel Ricciardo,Red Bull,\N,1.0,19925.0
2018,Azerbaijan Grand Prix,Max Verstappen,Red Bull,\N,1.0,19765.0
2018,Bahrain Grand Prix,Sebastian Vettel,Ferrari,1,1.0,24524.0
2018,Australian Grand Prix,Sebastian Vettel,Ferrari,1,1.0,21787.0
2018,Australian Grand Prix,Kimi Räikkönen,Ferrari,3,1.0,21421.0
2018,Australian Grand Prix,Daniel Ricciardo,Red Bull,4,1.0,21440.0
2018,Australian Grand Prix,Fernando Alonso,McLaren,5,1.0,22573.0
2018,Australian Grand Prix,Max Verstappen,Red Bull,6,1.0,20953.0
2018,Australian Grand Prix,Stoffel Vandoorne,McLaren,9,1.0,22474.0
2018,Bahrain Grand Prix,Fernando Alonso,McLaren,7,1.0,24993.0
2018,Bahrain Grand Prix,Stoffel Vandoorne,McLaren,8,1.0,25081.0
2018,Bahrain Grand Prix,Kimi Räikkönen,Ferrari,\N,1.0,25018.0
2018,Bahrain Grand Prix,Max Verstappen,Red Bull,\N,1.0,30381.0
2018,Chinese Grand Prix,Daniel Ricciardo,Red Bull,1,1.0,23042.0
2018,Chinese Grand Prix,Daniel Ricciardo,Red Bull,1,2.0,22691.0
2018,Chinese Grand Prix,Max Verstappen,Red Bull,5,1.0,22715.0
2018,Chinese Grand Prix,Max Verstappen,Red Bull,5,2.0,22596.0
2018,Chinese Grand Prix,Fernando Alonso,McLaren,7,1.0,24110.0
2018,Chinese Grand Prix,Sebastian Vettel,Ferrari,8,1.0,23009.0
2018,Bahrain Grand Prix,Fernando Alonso,McLaren,7,2.0,24581.0
2018,Bahrain Grand Prix,Stoffel Vandoorne,McLaren,8,2.0,25131.0
2018,Chinese Grand Prix,Kimi Räikkönen,Ferrari,3,1.0,22913.0
2018,Austrian Grand Prix,Stoffel Vandoorne,McLaren,15,1.0,46557.0
2018,Austrian Grand Prix,Stoffel Vandoorne,McLaren,15,2.0,22526.0
2018,Austrian Grand Prix,Daniel Ricciardo,Red Bull,\N,1.0,21950.0
2018,Austrian Grand Prix,Daniel Ricciardo,Red Bull,\N,2.0,21259.0
2018,British Grand Prix,Sebastian Vettel,Ferrari,1,1.0,28677.0
2018,French Grand Prix,Fernando Alonso,McLaren,16,1.0,25789.0
2018,French Grand Prix,Fernando Alonso,McLaren,16,2.0,24788.0
2018,Austrian Grand Prix,Max Verstappen,Red Bull,1,1.0,21214.0
2018,Austrian Grand Prix,Sebastian Vettel,Ferrari,3,1.0,23912.0
2018,Austrian Grand Prix,Fernando Alonso,McLaren,8,1.0,21588.0
2018,Austrian Grand Prix,Kimi Räikkönen,Ferrari,2,1.0,21552.0
2018,British Grand Prix,Sebastian Vettel,Ferrari,1,2.0,28174.0
2018,British Grand Prix,Kimi Räikkönen,Ferrari,3,1.0,38573.0
2018,British Grand Prix,Max Verstappen,Red Bull,\N,2.0,28000.0
2018,German Grand Prix,Kimi Räikkönen,Ferrari,3,1.0,19647.0
2018,German Grand Prix,Kimi Räikkönen,Ferrari,3,2.0,19988.0
2018,German Grand Prix,Max Verstappen,Red Bull,4,1.0,19742.0
2018,German Grand Prix,Max Verstappen,Red Bull,4,2.0,19297.0
